,maze,run,trial,start_loc,goal_loc,cue,CWhead,CCWhead,feedbackType,goalError,pathDistance,shPathError,startNavTime,endNavTime,navTime,arrowsDispTime,selectTime,selectChoice,selectHead,RT,subID,mazeOrder,landmarkID,goalLM
78,1.0,8,9,2,5,cue3,80.0089957311,260.00899573099997,correct,3.600345747,39.6,-3.616615946,4348.51,4363.48,14.97,4346.98,4348.51,UP_SELECTION,80.00899573,1.53,HSR21,2,5,landmark4B
79,1.0,8,10,5,1,cue8,222.27794879,42.2779487903,correct,0.165426796,22.0,0.165355739,4371.6,4380.28,8.68,4370.46,4371.6,DOWN_SELECTION,42.27794879,1.14,HSR21,2,1,landmark12B
80,1.0,9,1,4,2,cue6,268.722897748,88.7228977482,correct,3.1290000669999998,45.5,-3.1164425760000003,6109.347,6125.8769999999995,16.53,6106.017,6109.347,UP_SELECTION,268.7228977,3.33,HSR21,2,2,landmark10B
81,1.0,9,2,2,5,cue3,80.0089957311,260.00899573099997,correct,3.304576127,39.9,-3.316615946,6134.0869999999995,6149.276999999999,15.19,6132.807,6134.0869999999995,UP_SELECTION,80.00899573,1.28,HSR21,2,5,landmark1B
82,1.0,9,3,5,1,cue8,222.27794879,42.2779487903,correct,0.065425144,21.9,0.06535573900000001,6157.746999999999,6166.696,8.949,6156.266,6157.746999999999,DOWN_SELECTION,42.27794879,1.4809999999999999,HSR21,2,1,landmark4B
83,1.0,9,4,1,2,cue6,111.433020664,-68.56697933630001,correct,0.9819663940000001,20.4,-0.982027322,6173.986999999999,6182.816999999999,8.83,6173.681,6173.986999999999,UP_SELECTION,-68.56697934,0.306,HSR21,2,2,landmark7B
84,1.0,9,5,2,3,cue5,80.0089957311,260.00899573099997,tooLong,0.796937218,43.1,16.00264994,6190.597,6213.206999999999,22.61,6189.8009999999995,6190.597,UP_SELECTION,260.0089957,0.7959999999999999,HSR21,2,3,landmark1B
85,1.0,9,6,3,5,cue3,-42.4850835995,137.5149164,correct,1.234047551,43.0,1.23507174,6221.297,6237.507,16.21,6220.116999999999,6221.297,DOWN_SELECTION,137.5149164,1.18,HSR21,2,5,landmark12B
86,1.0,9,7,5,4,cue10,222.27794879,42.2779487903,correct,0.54588338,19.7,-0.54584993,6244.819,6253.251,8.432,6244.481,6244.819,DOWN_SELECTION,222.2779488,0.338000000001,HSR21,2,4,landmark7B
87,1.0,9,8,4,3,cue5,268.722897748,88.7228977482,correct,1.5796793009999999,23.1,1.58088211,6261.746999999999,6271.319,9.572000000000001,6260.206999999999,6261.746999999999,UP_SELECTION,268.7228977,1.54,HSR21,2,3,landmark4B
88,1.0,9,9,3,1,cue8,-42.4850835995,137.5149164,correct,2.47773372,46.0,-2.479320127,6279.8769999999995,6296.517,16.64,6278.311,6279.8769999999995,UP_SELECTION,-42.4850836,1.5659999999999998,HSR21,2,1,landmark12B
89,1.0,9,10,1,4,cue10,111.433020664,-68.56697933630001,correct,1.1804592729999999,40.9,-1.1804825559999998,6304.137,6319.116999999999,14.98,6303.486999999999,6304.137,UP_SELECTION,111.4330207,0.650000000001,HSR21,2,4,landmark1B
90,1.0,10,1,3,4,cue10,-42.4850835995,137.5149164,correct,1.646317367,19.9,-1.61911789,6342.206999999999,6350.246999999999,8.04,6341.637,6342.206999999999,DOWN_SELECTION,137.5149164,0.57,HSR21,2,4,landmark7B
91,1.0,10,2,4,1,cue8,268.722897748,88.7228977482,correct,1.018955213,43.1,1.019517444,6358.696999999999,6375.456999999999,16.76,6357.206999999999,6358.696999999999,UP_SELECTION,88.72289775,1.49,HSR21,2,1,landmark10B
92,1.0,10,3,1,3,cue5,111.433020664,-68.56697933630001,incorrect,4.937507729,43.5,-4.979320127,6385.647,6402.209,16.562,6382.4169999999995,6385.647,UP_SELECTION,-68.56697934,3.23,HSR21,2,3,landmark12B
93,1.0,10,4,3,2,cue6,-42.4850835995,137.5149164,correct,1.996416745,25.1,-1.997350062,6418.946999999999,6429.517,10.57,6415.6669999999995,6418.946999999999,UP_SELECTION,-42.4850836,3.28,HSR21,2,2,landmark4B
94,1.0,10,5,2,4,cue10,80.0089957311,260.00899573099997,correct,1.7160836130000001,46.9,-1.716442576,6442.439,6459.871,17.432000000000002,6436.486999999999,6442.439,DOWN_SELECTION,260.0089957,5.952000000000001,HSR21,2,4,landmark1B
95,1.0,10,6,4,5,cue3,268.722897748,88.7228977482,correct,0.454113219,20.7,0.45415007,6467.446999999999,6475.649,8.202,6466.816999999999,6467.446999999999,UP_SELECTION,88.72289775,0.63,HSR21,2,5,landmark10B
96,1.0,10,7,5,2,cue6,222.27794879,42.2779487903,correct,0.41661926,42.8,-0.416615946,6484.807,6501.021,16.214000000000002,6482.616999999999,6484.807,UP_SELECTION,42.27794879,2.19,HSR21,2,2,landmark7B
97,1.0,10,8,2,1,cue8,80.0089957311,260.00899573099997,correct,2.280923741,19.1,-2.282027322,6509.8769999999995,6517.441,7.564,6507.977,6509.8769999999995,DOWN_SELECTION,80.00899573,1.9,HSR21,2,1,landmark12B
98,1.0,10,9,1,5,cue3,111.433020664,-68.56697933630001,correct,3.8156430410000004,18.0,-3.834644261,6524.9169999999995,6532.206999999999,7.29,6524.3769999999995,6524.9169999999995,UP_SELECTION,111.4330207,0.54,HSR21,2,5,landmark10B
99,1.0,10,10,5,3,cue5,222.27794879,42.2779487903,correct,0.43496692299999995,42.2,0.43507174,6540.366999999999,6556.226,15.859000000000002,6539.137,6540.366999999999,UP_SELECTION,222.2779488,1.23,HSR21,2,3,landmark4B
0,2.0,1,1,6,9,cue15,86.1519423699,266.15194237,correct,2.059449859,43.5,-2.03797621,33.28300023,53.75200009,20.46899986,28.75600004,33.28300023,UP_SELECTION,86.15194237,4.52700019,HSR21,1,8,landmark12B
1,2.0,1,2,9,10,cue16,230.72509544599998,50.7250954461,correct,2.1667584619999998,21.2,-2.167874264,61.14300013,71.023,9.87999987,60.72300005,61.14300013,DOWN_SELECTION,50.72509545,0.42000008,HSR21,1,9,landmark7B
2,2.0,1,3,10,7,cue4,196.275977224,16.2759772237,correct,0.8844732240000001,47.8,-0.8844432309999999,93.40300012,114.2830002,20.88000008,77.99300003,93.40300012,UP_SELECTION,16.27597722,15.41000009,HSR21,1,6,landmark1B
3,2.0,1,4,7,6,cue21,29.7899966448,209.789996645,correct,0.614018398,25.9,-0.614368699,121.46300009999999,134.013,12.549999900000001,121.2030001,121.46300009999999,DOWN_SELECTION,29.78999664,0.26,HSR21,1,5,landmark10B
4,2.0,1,5,6,8,cue19,86.1519423699,266.15194237,correct,0.8018893429999999,43.6,-0.802175073,142.8930001,160.273,17.379999899999998,141.003,142.8930001,DOWN_SELECTION,266.1519424,1.8900001,HSR21,1,7,landmark7B
5,2.0,1,6,8,9,cue15,-23.860641462199997,156.13935853799998,correct,0.838902224,21.3,-0.83891208,168.983,177.8230002,8.840000199999999,167.2320001,168.983,UP_SELECTION,156.1393585,1.7509999,HSR21,1,8,landmark12B
6,2.0,1,7,9,7,cue4,230.72509544599998,50.7250954461,correct,0.926489143,39.1,-0.9266054659999999,186.4530001,202.1930001,15.74,184.7870002,186.4530001,DOWN_SELECTION,230.7250954,1.6659999,HSR21,1,6,landmark4B
7,2.0,1,8,7,10,cue16,29.7899966448,209.789996645,correct,0.784200828,47.9,-0.7844432309999999,210.8820002,228.8630002,17.980999999999998,209.18400000000003,210.8820002,UP_SELECTION,29.78999664,1.6980002,HSR21,1,9,landmark7B
8,2.0,1,9,10,8,cue19,196.275977224,16.2759772237,correct,0.8066331809999999,44.7,-0.806720876,237.2930002,253.763,16.469999800000004,235.84300019999998,237.2930002,UP_SELECTION,196.2759772,1.45,HSR21,1,7,landmark10B
9,2.0,1,10,8,7,cue4,-23.860641462199997,156.13935853799998,correct,0.6875888440000001,17.2,-0.687803658,262.0930002,270.2030001,8.109999900000002,260.753,262.0930002,UP_SELECTION,-23.86064146,1.3400002,HSR21,1,6,landmark4B
10,2.0,2,1,7,8,cue19,29.7899966448,209.789996645,tooLong,1.227624478,93.0,75.11219634,316.983,350.164,33.181,314.444,316.983,UP_SELECTION,29.78999664,2.539,HSR21,1,7,landmark10B
11,2.0,2,2,8,10,cue16,-23.860641462199997,156.13935853799998,correct,0.9067670170000001,44.6,-0.906720876,358.3530002,375.8970001,17.5439999,357.164,358.3530002,DOWN_SELECTION,156.1393585,1.1890002,HSR21,1,9,landmark1B
12,2.0,2,3,10,6,cue21,196.275977224,16.2759772237,tooLong,1.0695144859999999,48.5,26.32983784,385.1130002,409.1680002,24.055,382.91300010000003,385.1130002,DOWN_SELECTION,196.2759772,2.2000001,HSR21,1,5,landmark4B
13,2.0,2,4,6,7,cue4,86.1519423699,266.15194237,correct,0.614303554,25.9,-0.614368699,421.95400020000005,432.8640001,10.9099999,416.1240001,421.95400020000005,UP_SELECTION,266.1519424,5.8300000999999995,HSR21,1,6,landmark12B
14,2.0,2,5,7,9,cue15,29.7899966448,209.789996645,correct,0.7266932229999999,39.3,-0.726705466,441.6930001,456.53400020000004,14.841000099999999,439.835,441.6930001,UP_SELECTION,209.7899966,1.8580001,HSR21,1,8,landmark1B
15,2.0,2,6,9,8,cue19,230.72509544599998,50.7250954461,correct,0.738847865,21.4,-0.73881208,464.63800000000003,473.184,8.546,463.51400020000005,464.63800000000003,DOWN_SELECTION,230.7250954,1.1239998,HSR21,1,7,landmark7B
16,2.0,2,7,8,6,cue21,-23.860641462199997,156.13935853799998,correct,0.801799887,43.6,-0.802175073,489.96300010000004,507.22300010000004,17.26,480.1230001,489.96300010000004,UP_SELECTION,-23.86064146,9.84,HSR21,1,5,landmark4B
17,2.0,2,8,6,10,cue16,86.1519423699,266.15194237,correct,0.7699409220000001,21.4,-0.770162155,518.8840001,527.4130001,8.529,514.1960001,518.8840001,UP_SELECTION,86.15194237,4.688,HSR21,1,9,landmark1B
18,2.0,2,9,10,9,cue15,196.275977224,16.2759772237,correct,0.5675369920000001,22.8,-0.567874264,535.5650001,544.8430002,9.278000099999998,534.3940001,535.5650001,UP_SELECTION,196.2759772,1.171,HSR21,1,8,landmark12B
19,2.0,2,10,9,6,cue21,230.72509544599998,50.7250954461,correct,0.8378361240000001,44.7,-0.83797621,552.7320001,570.4780002,17.746000100000003,551.7770002000001,552.7320001,DOWN_SELECTION,50.72509545,0.9549999,HSR21,1,5,landmark10B
20,2.0,3,1,8,6,cue21,-23.860641462199997,156.13935853799998,correct,1.045754863,43.4,-1.0021750729999999,621.1580002000001,640.3840001,19.225999899999998,618.2670002,621.1580002000001,UP_SELECTION,-23.86064146,2.891,HSR21,1,5,landmark10B
21,2.0,3,2,6,10,cue16,86.1519423699,266.15194237,correct,0.86979638,21.3,-0.870162155,649.7140002,660.0630002,10.349,647.3340001,649.7140002,UP_SELECTION,86.15194237,2.3800001,HSR21,1,9,landmark4B
22,2.0,3,3,10,9,cue15,196.275977224,16.2759772237,correct,0.86741674,22.5,-0.867874264,668.9530001,679.174,10.2209999,667.013,668.9530001,UP_SELECTION,196.2759772,1.9400001,HSR21,1,8,landmark7B
23,2.0,3,4,9,8,cue19,230.72509544599998,50.7250954461,correct,0.738847865,21.4,-0.73881208,687.3840001,696.664,9.279999900000002,686.1730001,687.3840001,UP_SELECTION,230.7250954,1.2109999999999999,HSR21,1,7,landmark10B
24,2.0,3,5,8,10,cue16,-23.860641462199997,156.13935853799998,correct,0.8067644190000001,44.7,-0.806720876,706.924,724.174,17.25,703.6330001,706.924,DOWN_SELECTION,156.1393585,3.2909998999999996,HSR21,1,9,landmark1B
25,2.0,3,6,10,7,cue4,196.275977224,16.2759772237,correct,0.7844709470000001,47.9,-0.7844432309999999,733.4540002,752.0140002,18.56,731.154,733.4540002,UP_SELECTION,16.27597722,2.3000002,HSR21,1,6,landmark12B
26,2.0,3,7,7,9,cue15,29.7899966448,209.789996645,correct,0.926687121,39.1,-0.9267054659999999,765.6340001,780.4540002,14.8200001,758.944,765.6340001,UP_SELECTION,209.7899966,6.690000099999999,HSR21,1,8,landmark4B
27,2.0,3,8,9,10,cue16,230.72509544599998,50.7250954461,correct,0.667834819,22.7,-0.6678742639999999,788.0240002,804.7740002,16.75,787.4540002,788.0240002,UP_SELECTION,50.72509545,0.57,HSR21,1,9,landmark1B
28,2.0,3,9,10,6,cue21,196.275977224,16.2759772237,correct,0.470111335,21.7,-0.470162155,814.5140002,823.3540001,8.8399999,811.7340002000001,814.5140002,UP_SELECTION,16.27597722,2.78,HSR21,1,5,landmark7B
29,2.0,3,10,6,8,cue19,86.1519423699,266.15194237,correct,0.701889003,43.7,-0.7021750729999999,832.3540001,848.4780002,16.1240001,830.3330002,832.3540001,UP_SELECTION,266.1519424,2.0209999,HSR21,1,7,landmark12B
30,2.0,4,1,8,9,cue15,-23.860641462199997,156.13935853799998,correct,1.2746977959999999,20.9,-1.23891208,880.4050002,889.5740001,9.168999900000001,877.7480001,880.4050002,DOWN_SELECTION,156.1393585,2.6570001,HSR21,1,8,landmark10B
31,2.0,4,2,9,6,cue21,230.72509544599998,50.7250954461,correct,0.637909253,44.9,-0.63797621,903.434,920.3140001,16.8800001,896.5440001000001,903.434,UP_SELECTION,50.72509545,6.889999900000001,HSR21,1,5,landmark12B
32,2.0,4,3,6,7,cue4,86.1519423699,266.15194237,correct,0.514299384,26.0,-0.514368699,929.6440001,940.9830000000001,11.338999900000001,927.2940001000001,929.6440001,UP_SELECTION,266.1519424,2.35,HSR21,1,6,landmark7B
33,2.0,4,4,7,10,cue16,29.7899966448,209.789996645,correct,0.48445831899999997,48.2,-0.48444323100000003,949.368,967.3040001,17.9360001,947.9480002,949.368,DOWN_SELECTION,29.78999664,1.4199998,HSR21,1,9,landmark4B
34,2.0,4,5,10,8,cue19,196.275977224,16.2759772237,incorrect,16.66542124,62.7,17.19327912,983.0240002,1006.4839999999999,23.459999800000002,974.2930002,983.0240002,UP_SELECTION,196.2759772,8.731,HSR21,1,7,landmark10B
35,2.0,4,6,8,7,cue4,-23.860641462199997,156.13935853799998,correct,0.987560788,16.9,-0.9878036579999999,1021.2739999999999,1029.134,7.86,1019.954,1021.2739999999999,UP_SELECTION,-23.86064146,1.32,HSR21,1,6,landmark7B
36,2.0,4,7,7,6,cue21,29.7899966448,209.789996645,correct,0.714015724,25.8,-0.7143686990000001,1041.734,1052.414,10.68,1036.104,1041.734,UP_SELECTION,29.78999664,5.63,HSR21,1,5,landmark1B
37,2.0,4,8,6,9,cue15,86.1519423699,266.15194237,correct,0.737616553,44.8,-0.73797621,1061.434,1078.464,17.03,1059.404,1061.434,UP_SELECTION,86.15194237,2.03,HSR21,1,8,landmark4B
38,2.0,4,9,9,7,cue4,230.72509544599998,50.7250954461,correct,0.073291744,40.1,0.073394534,1097.914,1117.337,19.423,1085.404,1097.914,UP_SELECTION,230.7250954,12.51,HSR21,1,6,landmark12B
39,2.0,4,10,7,8,cue19,29.7899966448,209.789996645,correct,1.187072618,16.7,-1.187803658,1125.634,1133.073,7.439,1124.288,1125.634,UP_SELECTION,209.7899966,1.3459999999999999,HSR21,1,7,landmark1B
40,2.0,5,1,7,6,cue21,29.7899966448,209.789996645,correct,3.022092116,23.5,-3.0143687000000003,1169.154,1178.474,9.32,1167.622,1169.154,UP_SELECTION,29.78999664,1.5319999999999998,HSR21,1,5,landmark12B
41,2.0,5,2,6,10,cue16,86.1519423699,266.15194237,correct,1.529208804,23.7,1.529837845,1186.434,1195.8139999999999,9.38,1185.414,1186.434,UP_SELECTION,86.15194237,1.02,HSR21,1,9,landmark7B
42,2.0,5,3,10,7,cue4,196.275977224,16.2759772237,incorrect,6.480201452999999,42.2,-6.484443231,1208.234,1223.874,15.64,1202.764,1208.234,DOWN_SELECTION,16.27597722,5.47,HSR21,1,6,landmark4B
43,2.0,5,4,7,9,cue15,29.7899966448,209.789996645,correct,0.526696909,39.5,-0.526705466,1240.246,1259.924,19.678,1237.3139999999999,1240.246,UP_SELECTION,29.78999664,2.932,HSR21,1,8,landmark12B
44,2.0,5,5,9,8,cue19,230.72509544599998,50.7250954461,correct,3.8186159839999996,18.3,-3.83881208,1267.864,1276.454,8.59,1266.894,1267.864,DOWN_SELECTION,230.7250954,0.97,HSR21,1,7,landmark10B
45,2.0,5,6,8,10,cue16,-23.860641462199997,156.13935853799998,incorrect,5.797188472,39.7,-5.806720876,1287.963,1303.734,15.770999999999999,1283.414,1287.963,DOWN_SELECTION,156.1393585,4.5489999999999995,HSR21,1,9,landmark7B
46,2.0,5,7,10,9,cue15,196.275977224,16.2759772237,correct,3.26557667,20.1,-3.2678742639999996,1318.674,1329.5439999999999,10.87,1317.1629999999998,1318.674,UP_SELECTION,196.2759772,1.511,HSR21,1,8,landmark12B
47,2.0,5,8,9,7,cue4,230.72509544599998,50.7250954461,correct,0.073291744,40.1,0.073394534,1337.514,1352.984,15.47,1336.485,1337.514,UP_SELECTION,230.7250954,1.0290000000000001,HSR21,1,6,landmark1B
48,2.0,5,9,7,8,cue19,29.7899966448,209.789996645,correct,0.11220341199999999,18.0,0.11219634199999999,1360.5739999999998,1368.6229999999998,8.049,1359.944,1360.5739999999998,DOWN_SELECTION,209.7899966,0.63,HSR21,1,7,landmark7B
49,2.0,5,10,8,9,cue15,-23.860641462199997,156.13935853799998,correct,0.161070625,22.3,0.16108792,1377.5179999999998,1391.104,13.585999999999999,1375.615,1377.5179999999998,DOWN_SELECTION,-23.86064146,1.903,HSR21,1,8,landmark10B
50,2.0,6,1,9,6,cue21,230.72509544599998,50.7250954461,correct,2.254141529,43.3,-2.23797621,1426.3210000000001,1443.005,16.684,1417.125,1426.3210000000001,DOWN_SELECTION,50.72509545,9.196,HSR21,1,5,landmark12B
51,2.0,6,2,6,7,cue4,86.1519423699,266.15194237,correct,0.614303554,26.3,-0.214368699,1451.8039999999999,1466.404,14.6,1449.9779999999998,1451.8039999999999,UP_SELECTION,266.1519424,1.8259999999999998,HSR21,1,6,landmark4B
52,2.0,6,3,7,10,cue16,29.7899966448,209.789996645,correct,0.41556872899999997,49.1,0.415556769,1473.994,1492.414,18.42,1473.375,1473.994,UP_SELECTION,29.78999664,0.619,HSR21,1,9,landmark10B
53,2.0,6,4,10,8,cue19,196.275977224,16.2759772237,incorrect,4.08202459,41.4,-4.106720876,1501.318,1516.765,15.447000000000001,1499.354,1501.318,UP_SELECTION,196.2759772,1.964,HSR21,1,7,landmark1B
54,2.0,6,5,8,6,cue21,-23.860641462199997,156.13935853799998,correct,1.6004902019999998,42.8,-1.6021750730000002,1531.365,1548.095,16.73,1530.244,1531.365,UP_SELECTION,-23.86064146,1.121,HSR21,1,5,landmark4B
55,2.0,6,6,6,9,cue15,86.1519423699,266.15194237,correct,3.135883377,42.4,-3.13797621,1556.005,1573.415,17.41,1555.065,1556.005,UP_SELECTION,86.15194237,0.94,HSR21,1,8,landmark7B
56,2.0,6,7,9,10,cue16,230.72509544599998,50.7250954461,correct,2.8665119310000002,20.5,-2.8678742639999997,1582.845,1592.944,10.099,1580.325,1582.845,DOWN_SELECTION,50.72509545,2.52,HSR21,1,9,landmark1B
57,2.0,6,8,10,6,cue21,196.275977224,16.2759772237,incorrect,27.20443865,59.6,37.42983784,1615.565,1649.964,34.399,1599.884,1611.995,UP_SELECTION,16.27597722,12.110999999999999,HSR21,1,5,landmark10B
58,2.0,6,9,6,8,cue19,86.1519423699,266.15194237,correct,0.102003799,44.3,-0.102175073,1673.255,1689.905,16.65,1663.445,1673.255,DOWN_SELECTION,266.1519424,9.81,HSR21,1,7,landmark4B
59,2.0,6,10,8,7,cue4,-23.860641462199997,156.13935853799998,correct,2.0122826480000002,19.9,2.0121963419999997,1699.6789999999999,1709.775,10.096,1696.865,1699.6789999999999,DOWN_SELECTION,-23.86064146,2.8139999999999996,HSR21,1,6,landmark1B
60,2.0,7,1,6,8,cue19,86.1519423699,266.15194237,incorrect,27.45798847,15.7,-28.70217507,6171.18,6178.460999999999,7.281000000000001,6162.581,6171.18,DOWN_SELECTION,266.1519424,8.599,HSR21,1,7,landmark10B
61,2.0,7,2,8,9,cue15,-23.860641462199997,156.13935853799998,correct,0.061074149,22.2,0.06108792,6194.57,6204.471,9.901,6191.9,6194.57,DOWN_SELECTION,156.1393585,2.67,HSR21,1,8,landmark12B
62,2.0,7,3,9,10,cue16,230.72509544599998,50.7250954461,incorrect,4.163475978999999,19.2,-4.167874264,6215.561,6226.28,10.719000000000001,6211.45,6215.561,UP_SELECTION,50.72509545,4.111000000000001,HSR21,1,9,landmark7B
63,2.0,7,4,10,8,cue19,196.275977224,16.2759772237,incorrect,4.473056013,41.0,-4.506720876,6240.91,6256.434,15.524000000000001,6239.72,6240.91,UP_SELECTION,196.2759772,1.19,HSR21,1,7,landmark4B
64,2.0,7,5,8,7,cue4,-23.860641462199997,156.13935853799998,incorrect,6.607816757999999,24.5,6.612196342000001,6270.451,6280.11,9.658999999999999,6269.88,6270.451,UP_SELECTION,-23.86064146,0.5710000000000001,HSR21,1,6,landmark1B
65,2.0,7,6,7,9,cue15,29.7899966448,209.789996645,correct,0.226705593,39.8,-0.22670546600000002,6300.691,6316.161,15.47,6293.54,6300.691,DOWN_SELECTION,209.7899966,7.151,HSR21,1,8,landmark7B
66,2.0,7,7,9,6,cue21,230.72509544599998,50.7250954461,correct,2.532661596,43.0,-2.53797621,6324.641,6340.42,15.779000000000002,6323.1230000000005,6324.641,UP_SELECTION,50.72509545,1.518,HSR21,1,5,landmark12B
67,2.0,7,8,6,10,cue16,86.1519423699,266.15194237,correct,1.4293131909999999,23.6,1.429837845,6348.911,6358.161,9.25,6347.351,6348.911,DOWN_SELECTION,86.15194237,1.56,HSR21,1,9,landmark1B
68,2.0,7,9,10,7,cue4,196.275977224,16.2759772237,correct,0.7844709470000001,47.9,-0.7844432309999999,6370.991,6400.630999999999,29.64,6365.16,6370.991,DOWN_SELECTION,16.27597722,5.831,HSR21,1,6,landmark4B
69,2.0,7,10,7,6,cue21,29.7899966448,209.789996645,correct,0.785632854,27.3,0.7856313009999999,6408.291,6419.4,11.109000000000002,6407.615,6408.291,UP_SELECTION,29.78999664,0.6759999999999999,HSR21,1,5,landmark7B
70,2.0,8,1,6,7,cue4,86.1519423699,266.15194237,correct,0.8678137929999999,26.9,0.38563130100000004,6447.041,6461.994000000001,14.953,6446.401,6447.041,DOWN_SELECTION,266.1519424,0.64,HSR21,1,6,landmark10B
71,2.0,8,2,7,10,cue16,29.7899966448,209.789996645,correct,1.914633456,50.6,1.9155567690000002,6474.265,6492.695,18.43,6468.951,6474.265,UP_SELECTION,29.78999664,5.314,HSR21,1,9,landmark1B
72,2.0,8,3,10,9,cue15,196.275977224,16.2759772237,incorrect,24.94905368,46.3,22.93212574,6533.340999999999,6553.604,20.262999999999998,6499.683000000001,6533.340999999999,DOWN_SELECTION,16.27597722,33.658,HSR21,1,8,landmark12B
73,2.0,8,4,9,7,cue4,230.72509544599998,50.7250954461,correct,1.273332669,41.3,1.2733945340000001,6573.130999999999,6588.745,15.614,6567.041,6572.661,UP_SELECTION,50.72509545,5.62,HSR21,1,6,landmark4B
74,2.0,8,5,7,8,cue19,29.7899966448,209.789996645,correct,1.087359369,16.8,-1.087803658,6596.214,6603.901,7.687,6595.721,6596.214,DOWN_SELECTION,209.7899966,0.493,HSR21,1,7,landmark10B
75,2.0,8,6,8,6,cue21,-23.860641462199997,156.13935853799998,tooLong,0.897633232,65.5,21.09782493,6612.661,6641.971,29.31,6610.891,6612.661,UP_SELECTION,156.1393585,1.77,HSR21,1,5,landmark7B
76,2.0,8,7,6,9,cue15,86.1519423699,266.15194237,correct,2.836267106,42.7,-2.83797621,6649.931,6665.571,15.64,6648.931,6649.931,UP_SELECTION,86.15194237,1.0,HSR21,1,8,landmark1B
77,2.0,8,8,9,8,cue19,230.72509544599998,50.7250954461,correct,2.434032015,19.7,-2.43881208,6673.132,6681.701,8.568999999999999,6672.5509999999995,6673.132,UP_SELECTION,230.7250954,0.581,HSR21,1,7,landmark10B
78,2.0,8,9,8,10,cue16,-23.860641462199997,156.13935853799998,incorrect,4.202336262,41.3,-4.206720876,6689.49,6705.2609999999995,15.770999999999999,6688.651,6689.49,DOWN_SELECTION,156.1393585,0.8390000000000001,HSR21,1,9,landmark4B
79,2.0,8,10,10,6,cue21,196.275977224,16.2759772237,correct,2.663540665,19.5,-2.670162155,6719.744000000001,6730.12,10.376,6718.721,6719.744000000001,DOWN_SELECTION,16.27597722,1.023,HSR21,1,5,landmark12B
80,2.0,9,1,9,6,cue21,230.72509544599998,50.7250954461,tooLong,3.1419654689999996,53.8,8.26202379,7316.981,7349.071,32.09,7297.741,7316.981,UP_SELECTION,230.7250954,19.24,HSR21,1,5,landmark10B
81,2.0,9,2,6,8,cue19,86.1519423699,266.15194237,correct,0.90189394,43.5,-0.902175073,7357.081,7376.221,19.14,7356.033,7357.081,UP_SELECTION,266.1519424,1.048,HSR21,1,7,landmark1B
82,2.0,9,3,8,7,cue4,-23.860641462199997,156.13935853799998,correct,0.9122460090000001,18.8,0.912196342,7384.024,7392.641,8.617,7383.191,7384.024,DOWN_SELECTION,-23.86064146,0.833000000001,HSR21,1,6,landmark4B
83,2.0,9,4,7,9,cue15,29.7899966448,209.789996645,correct,0.026709291,40.0,-0.026705466,7405.210999999999,7420.205,14.994000000000002,7399.590999999999,7405.210999999999,DOWN_SELECTION,209.7899966,5.62,HSR21,1,8,landmark7B
84,2.0,9,5,9,10,cue16,230.72509544599998,50.7250954461,correct,3.6644280819999997,19.7,-3.667874264,7427.630999999999,7436.561,8.93,7427.141,7427.630999999999,UP_SELECTION,50.72509545,0.49,HSR21,1,9,landmark1B
85,2.0,9,6,10,6,cue21,196.275977224,16.2759772237,correct,2.762634994,19.4,-2.770162155,7447.151,7455.291,8.14,7443.521,7447.151,UP_SELECTION,16.27597722,3.63,HSR21,1,5,landmark12B
86,2.0,9,7,6,7,cue4,86.1519423699,266.15194237,correct,2.613929981,23.9,-2.6143687,7462.721,7482.42,19.699,7462.26,7462.721,UP_SELECTION,266.1519424,0.460999999999,HSR21,1,6,landmark7B
87,2.0,9,8,7,10,cue16,29.7899966448,209.789996645,correct,1.115473863,49.8,1.1155567690000001,7490.581,7508.931,18.35,7489.411,7490.581,UP_SELECTION,29.78999664,1.17,HSR21,1,9,landmark4B
88,2.0,9,9,10,8,cue19,196.275977224,16.2759772237,correct,1.106065321,44.4,-1.106720876,7517.0109999999995,7533.369000000001,16.358,7515.911,7517.0109999999995,UP_SELECTION,196.2759772,1.1,HSR21,1,7,landmark12B
89,2.0,9,10,8,9,cue15,-23.860641462199997,156.13935853799998,correct,0.36100287200000003,22.5,0.36108792,7541.221,7550.601,9.38,7540.321,7541.221,DOWN_SELECTION,156.1393585,0.9,HSR21,1,8,landmark1B
90,2.0,10,1,7,6,cue21,29.7899966448,209.789996645,correct,0.511299398,26.1,-0.414368699,7575.731,7587.34,11.609000000000002,7575.441,7575.731,UP_SELECTION,29.78999664,0.29,HSR21,1,5,landmark7B
91,2.0,10,2,6,10,cue16,86.1519423699,266.15194237,correct,1.329430838,23.5,1.329837845,7595.001,7604.225,9.224,7594.291,7595.001,UP_SELECTION,86.15194237,0.71,HSR21,1,9,landmark10B
92,2.0,10,3,10,9,cue15,196.275977224,16.2759772237,correct,2.3669055169999997,21.0,-2.367874264,7612.661,7621.375,8.714,7611.191,7612.661,UP_SELECTION,196.2759772,1.47,HSR21,1,8,landmark12B
93,2.0,10,4,9,8,cue19,230.72509544599998,50.7250954461,correct,1.03834862,21.1,-1.03881208,7628.731,7637.32,8.589,7628.351,7628.731,UP_SELECTION,230.7250954,0.38,HSR21,1,7,landmark4B
