subID,run,trial,startID,goalID,cue,feedbackType,goalError,pathDistance,shPathError,RT,trialTypeContext,trialTypeNumCon,trialTypeEdgeLen,switchCorrect,trackDirCorrect,locCorrect
HSR13,12,1,15,12,cue22,tooLong,1.133265707,66,18.82817141,1.789,within,1,2,1,0,1
HSR13,12,2,12,14,cue11,correct,1.812737718,43.8,-1.813438297,1.158,within,1,2,1,1,1
HSR13,12,3,14,7,cue3,tooLong,2.63694352,78.6,10.31030217,2.64,across,2,3,1,1,1
HSR13,12,4,7,4,cue14,tooLong,2.709864763,117.1,91.75084239,1.989,across,2,2,0,0,1
HSR13,12,5,4,11,cue4,tooLong,2.678436352,170.2,118.8063605,1.68,across,2,3,1,0,1
HSR13,12,6,11,1,cue13,correct,1.762879353,68.6,-1.763533911,6.225,across,3,3,1,1,1
HSR13,12,7,1,3,cue9,tooLong,0.298877327,66.2,20.02221058,6.43,within,1,2,1,0,1
HSR13,12,8,3,8,cue20,correct,2.969937803,41.9,-1.046663799,6.626,across,3,2,1,1,1
HSR13,12,9,8,6,cue16,incorrect,44.03810976,155.5,109.3004249,1.42,within,1,2,0,0,0
HSR13,12,10,6,9,cue21,tooLong,3.704559203,67.9,27.42876108,3.749,within,1,2,1,0,1
HSR16,4,1,13,11,cue22,tooLong,1.128593661,62.9,14.80970498,0.858,within,1,2,1,0,1
HSR16,4,2,11,5,cue15,correct,3.900280065,46.1,-3.671721514,1.59,across,3,2,1,1,1
HSR16,4,3,5,15,cue14,incorrect,4.583717413,91.6,24.55906651,4.479,across,3,3,0,0,1
HSR16,4,4,15,2,cue6,tooLong,1.221484478,126.9,50.70143254,1.809,across,2,3,0,0,1
HSR16,4,5,2,9,cue12,tooLong,1.271981731,112.5,26.68048617,3.031,across,2,4,0,0,1
HSR16,4,6,9,3,cue3,tooLong,1.182743063,103.5,38.05712896,2.049,across,3,3,0,0,1
HSR16,4,7,3,9,cue12,tooLong,0.995312597,92.4,26.95712896,3.819,across,3,3,0,0,1
HSR16,4,8,9,4,cue2,correct,2.536672902,70.7,-1.594557798,2.84,across,2,3,1,1,1
HSR16,4,9,4,2,cue6,correct,0.285065915,40.25,-0.28501692,10.5,within,1,2,1,1,1
HSR16,4,10,2,11,cue22,correct,2.356775876,64.2,-2.182313147,2.753,across,2,3,1,1,1
HSR16,5,1,11,1,cue5,correct,3.54172526,68.4,-3.532808241,1.764,across,3,3,1,1,1
HSR16,5,2,1,12,cue4,tooLong,3.531629782,86.9,24.35079608,6.226,across,2,3,1,0,1
HSR16,5,3,12,7,cue11,tooLong,2.44063999,108.1,75.33972861,4.33,across,2,2,0,0,1
HSR16,5,4,7,14,cue20,correct,0.533306049,65,0.533251594,2.36,across,2,3,1,1,1
HSR16,5,5,14,10,cue13,correct,0.60726508,97.6,3.342139981,9.763,across,2,4,1,1,1
HSR16,5,6,10,8,cue10,incorrect,4.483450889,39.35,-4.51754088,3.52,within,1,2,1,1,1
HSR16,5,7,8,6,cue19,tooLong,2.067121719,68.8,27.58984999,0.689,within,1,2,1,0,1
HSR16,5,8,6,13,cue17,tooLong,1.54476402,116,69.51382371,1.89,across,3,2,0,0,1
HSR16,5,9,13,15,cue14,incorrect,5.889360679,39.9,-5.89871007,1.57,within,1,2,1,1,1
HSR16,5,10,15,5,cue15,tooLong,0.643551916,121.4,53.43816651,2.75,across,3,3,1,0,1
HSR16,6,1,5,3,cue3,correct,1.136726058,47.3,1.09716147,1.28,within,1,2,1,1,1
HSR16,6,2,3,9,cue12,tooLong,1.894766783,91.5,26.05712896,2.86,across,3,3,0,0,1
HSR16,6,3,9,4,cue2,correct,3.236245674,70,-2.294557798,6.45,across,2,3,1,1,1
HSR16,6,4,4,2,cue6,correct,1.064271559,41.6,1.06498308,3.62,within,1,2,1,1,1
HSR16,6,5,2,11,cue22,correct,1.958737023,64.6,-1.782313147,0.92,across,2,3,1,1,1
HSR16,6,6,11,1,cue5,tooLong,2.638575309,133.9,61.96719176,2.64,across,3,3,0,0,1
HSR16,6,7,1,4,cue2,correct,2.905031775,45.3,-2.905526754,6.274,within,1,2,1,1,1
HSR16,6,8,4,7,cue11,correct,2.916115868,32.6,-0.104182665,1.53,across,2,2,1,1,1
HSR16,6,9,7,3,cue3,tooLong,0.829885204,135.7,84.10559525,8.131,across,3,3,1,0,1
HSR16,6,10,3,9,cue12,tooLong,0.795316283,92.6,27.15712896,2.48,across,3,3,0,0,1
HSR16,7,1,9,2,cue6,tooLong,2.586130063,106.3,20.48048617,2.26,across,3,4,1,1,1
HSR16,7,2,2,14,cue20,correct,1.770377734,60.8,6.757268423,1.29,across,2,2,1,1,1
HSR16,7,3,14,5,cue15,correct,1.132181184,72.9,-1.132939944,5.33,across,2,3,1,1,1
HSR16,7,4,5,15,cue14,incorrect,4.583717413,91.6,24.55906651,2.05,across,3,3,0,0,1
HSR16,7,5,15,12,cue4,incorrect,4.560399863,55.2,9.838451025,5.631,within,1,2,1,1,1
HSR16,7,6,12,10,cue13,correct,1.026717956,68.6,-1.026683005,2.69,across,2,3,1,1,1
HSR16,7,7,10,8,cue10,incorrect,4.239032266,39.6,-4.26754088,1.11,within,1,2,1,1,1
HSR16,7,8,8,6,cue19,tooLong,2.365522576,68.5,27.28984999,0.721,within,1,2,1,0,1
HSR16,7,9,6,13,cue17,correct,0.862826934,46.7,0.213823714,3.57,across,3,2,1,1,1
HSR16,7,10,13,11,cue22,correct,2.28519743,45.8,-2.290295022,1.399,within,1,2,1,1,1
HSR16,11,1,11,1,cue5,correct,3.144537337,74.5,2.567191759,1.49,across,3,3,1,1,1
HSR16,11,2,1,4,cue2,correct,3.70465936,44.5,-3.705526754,6.501,within,1,2,1,1,1
HSR16,11,3,4,7,cue11,correct,3.066813477,34.3,1.595817335,2.411,across,2,2,1,1,1
HSR16,11,4,7,3,cue3,correct,1.49668711,59.45,7.855595249,2.434,across,3,3,1,1,1
HSR16,11,5,3,9,cue12,tooLong,0.10466156,93.5,28.05712896,6.48,across,3,3,0,0,1
HSR16,11,6,9,2,cue6,tooLong,2.269522635,106.6,20.78048617,1.37,across,3,4,1,1,1
HSR16,11,7,2,7,cue11,correct,2.749847363,68.4,-1.829441466,4.429,across,2,3,1,1,1
HSR16,11,8,7,13,cue17,correct,2.365097769,55.2,1.521070585,2.61,across,3,3,1,1,1
HSR16,11,9,13,15,cue14,correct,2.797259732,43,-2.79871007,2.45,within,1,2,1,1,1
HSR16,11,10,15,12,cue4,correct,2.760983229,42.6,-2.761548975,1.12,within,1,2,1,1,1
HSR16,12,1,12,6,cue19,tooLong,2.344132666,94.3,45.49927106,1.11,across,2,3,1,0,1
HSR16,12,2,6,9,cue12,correct,0.919201004,49.1,-0.919169795,3.02,within,1,2,1,1,1
HSR16,12,3,9,3,cue3,tooLong,0.904372101,94.3,28.85712896,6.106,across,3,3,0,0,1
HSR16,12,4,3,5,cue15,tooLong,1.77349396,64.1,17.89716147,4.557,within,1,2,1,0,1
HSR16,12,5,5,11,cue22,tooLong,1.459938896,110.6,61.74907849,1.24,across,3,2,0,0,1
HSR16,12,6,11,1,cue5,correct,2.431613134,69.5,-2.432808241,3.17,across,3,3,1,1,1
HSR16,12,7,1,4,cue2,correct,2.805093293,45.4,-2.805526754,1.201,within,1,2,1,1,1
HSR16,12,8,4,10,cue13,correct,0.018899662,50.2,0.084042285,1.18,across,2,2,1,1,1
HSR16,12,9,10,14,cue20,tooLong,0.746874866,112.8,18.54213998,1.33,across,3,4,1,0,1
HSR16,12,10,14,8,cue10,correct,1.739787359,57.5,7.109670588,1.031,across,2,2,1,1,1
HSR18,4,1,14,1,cue4,correct,0.365180478,83.7,3.35319896,18.18000007,across,2,3,1,1,1
HSR18,4,2,1,4,cue2,correct,0.260286348,43,0.260337927,12.89900017,within,1,2,1,1,1
HSR18,4,3,4,11,cue3,correct,0.057463051,54.3,3.463531929,5.40400004,across,2,3,1,1,1
HSR18,4,4,11,13,cue19,correct,0.162068929,44.6,-0.162090426,1.52399993,within,1,2,1,1,1
HSR18,4,5,13,6,cue20,tooLong,9.66E-05,55.9,8.292692312,2.74000001,across,3,2,1,1,1
HSR18,4,6,6,8,cue18,correct,0.033212299,42.9,-0.033215413,1.30100012,within,1,2,1,1,1
HSR18,4,7,8,2,cue8,correct,0.402166318,65.6,0.581968512,1.47000003,across,3,3,1,1,1
HSR18,4,8,2,6,cue20,correct,0.073748539,60.6,3.907125615,2.5710001,across,2,2,1,1,1
HSR18,4,9,6,9,cue13,correct,0.830076203,42.6,-0.83022949,2.37899995,within,1,2,1,1,1
HSR18,4,10,9,13,cue19,correct,0.152657976,70.7,0.152645659,10.24900008,across,2,3,1,1,1
HSR18,5,1,13,11,cue3,correct,0.530826923,45.2,0.438009574,5.92000007,within,1,2,1,1,1
HSR18,5,2,11,1,cue4,correct,0.121208102,69.1,-0.121181995,7.54999996,across,3,3,1,1,1
HSR18,5,3,1,4,cue2,correct,0.360286295,43.1,0.360337927,4.05900001,within,1,2,1,1,1
HSR18,5,4,4,15,cue17,tooLong,0.346923387,84.4,15.88882604,10.81999994,across,2,3,0,0,1
HSR18,5,5,15,5,cue21,correct,0.016770491,77.3,5.21671382,8.329,across,3,3,1,1,1
HSR18,5,6,5,12,cue7,correct,1.079651048,57.7,3.460992643,8.96099997,across,2,3,1,1,1
HSR18,5,7,12,14,cue22,correct,0.875201431,47.9,-0.875212812,1.23000002,within,1,2,1,1,1
HSR18,5,8,14,10,cue10,tooLong,0.236255042,101.7,11.17101553,2.48000002,across,2,4,1,1,1
HSR18,5,9,10,7,cue9,correct,0.159203807,46.7,-0.159220225,4.53399992,within,1,2,1,1,1
HSR18,5,10,7,3,cue15,correct,0.019269224,54,3.078419695,15.81599998,across,3,3,1,1,1
HSR18,6,1,3,8,cue18,correct,0.59857431,45.8,0.697826287,8.55299997,across,3,2,1,1,1
HSR18,6,2,8,2,cue8,correct,0.397801519,64.8,-0.218031488,11.22000003,across,3,3,1,1,1
HSR18,6,3,2,6,cue20,tooLong,0.006118017,65.8,9.107125615,3.03000021,across,2,2,1,0,1
HSR18,6,4,6,9,cue13,correct,0.630230684,42.8,-0.63022949,2.55299998,within,1,2,1,1,1
HSR18,6,5,9,13,cue19,correct,0.152657976,70.7,0.152645659,2.37899995,across,2,3,1,1,1
HSR18,6,6,13,10,cue10,correct,0.088721449,74.8,0.191694092,12.44500017,across,3,3,1,1,1
HSR18,6,7,10,14,cue22,tooLong,1.036278557,100.9,10.37101553,12.08899999,across,3,4,1,1,1
HSR18,6,8,14,12,cue7,correct,0.175181931,48.6,-0.175212812,2.36899996,within,1,2,1,1,1
HSR18,6,9,12,15,cue17,correct,0.24931971,48.2,0.150619863,2.23600007,within,1,2,1,1,1
HSR18,6,10,15,7,cue9,correct,0.073980263,50,0.07390239,3.83999991,across,2,2,1,1,1
HSR18,7,1,7,3,cue15,correct,0.438072704,54.3,3.378419695,13.90999984,across,3,3,1,1,1
HSR18,7,2,3,5,cue21,correct,0.06207467,46,0.062123741,4.273,within,1,2,1,1,1
HSR18,7,3,5,11,cue3,correct,0.454226786,47.7,1.375099303,1.58000017,across,3,2,1,1,1
HSR18,7,4,11,1,cue4,correct,0.021209997,69.2,-0.021181995,6.12700009,across,3,3,1,1,1
HSR18,7,5,1,4,cue2,correct,0.260286348,43,0.260337927,3.02800011,within,1,2,1,1,1
HSR18,7,6,4,8,cue18,correct,0.571022521,52.6,3.777121771,5.19000006,across,2,3,1,1,1
HSR18,7,7,8,10,cue10,correct,0.055142473,42.2,0.055253916,2.28900003,within,1,2,1,1,1
HSR18,7,8,10,13,cue19,correct,0.18871066,74.9,1.265894092,2.59599996,across,3,3,1,1,1
HSR18,7,9,13,11,cue3,correct,0.737742677,45.5,0.738009574,0.95600009,within,1,2,1,1,1
HSR18,7,10,11,5,cue21,correct,0.454084241,47.7,0.454199303,3.95899987,across,3,2,1,1,1
HSR18,11,1,5,12,cue7,tooLong,1.759669063,62.9,8.660992643,4.1099999,across,2,3,1,1,1
HSR18,11,2,12,14,cue22,correct,0.575195048,48.2,-0.575212812,1.194,within,1,2,1,1,1
HSR18,11,3,14,6,cue20,correct,0.264661373,75.2,0.367614113,1.65600014,across,3,3,1,1,1
HSR18,11,4,6,9,cue13,correct,0.269764573,43.7,0.26977051,1.5,within,1,2,1,1,1
HSR18,11,5,9,3,cue15,correct,0.002549685,71,0.182272529,4.99000001,across,3,3,1,1,1
HSR18,11,6,3,15,cue17,correct,0.170677867,54.4,2.964421964,0.87899995,across,2,2,1,1,1
HSR18,11,7,15,1,cue4,correct,0.241315436,94.3,0.241332521,3.32800007,across,3,4,1,1,1
HSR18,11,8,1,7,cue9,correct,0.667231251,44.8,1.588201255,2.35599995,across,2,2,1,1,1
HSR18,11,9,7,2,cue8,correct,0.017641526,68.4,0.017626127,4.91000008,across,2,3,1,1,1
HSR18,11,10,2,4,cue2,correct,0.089536706,45,-0.089492819,1.26600003,within,1,2,1,1,1
HSR18,12,1,4,8,cue18,correct,0.558455121,52.3,3.477121771,7.63400007,across,2,3,1,1,1
HSR18,12,2,8,10,cue10,correct,0.155141653,42.3,0.155253916,2.10000014,within,1,2,1,1,1
HSR18,12,3,10,13,cue19,correct,0.011278497,74.7,1.065894092,3.93000007,across,3,3,1,1,1
HSR18,12,4,13,11,cue3,correct,0.43792376,45.2,0.438009574,1.38400006,within,1,2,1,1,1
HSR18,12,5,11,5,cue21,correct,0.25422788,47.5,0.254199303,6.68599987,across,3,2,1,1,1
HSR18,12,6,5,12,cue7,correct,1.389957182,59.9,5.660992643,1.24600006,across,2,3,1,1,1
HSR18,12,7,12,14,cue22,correct,0.47519292,48.3,-0.475212812,1.78700018,within,1,2,1,1,1
HSR18,12,8,14,6,cue20,correct,0.264661373,75.2,0.367614113,2.31400013,across,3,3,1,1,1
HSR18,12,9,6,9,cue13,correct,1.029893784,42.4,-1.03022949,4.68599987,within,1,2,1,1,1
HSR18,12,10,9,3,cue15,correct,0.402341874,71.4,0.582272529,18.74500012,across,3,3,1,1,1
HSR19,4,1,5,15,cue11,incorrect,20.89219648,89.7,18.92375696,1.67,across,3,3,0,0,0
HSR19,4,2,15,3,cue17,incorrect,41.31320592,134.1,84.71268965,4.05,across,2,2,1,0,0
HSR19,4,3,3,7,cue19,correct,0.499686794,49.9,2.528433795,6.26,across,2,3,1,1,1
HSR19,4,4,7,2,cue3,incorrect,34.47183053,159.2,94.32481908,2.46,across,2,3,0,0,0
HSR19,4,5,2,8,cue18,tooLong,1.317268985,138,71.89434463,7.863,across,3,3,1,0,1
HSR19,4,6,8,6,cue2,tooLong,2.013934854,96.3,56.49890737,2.743,within,1,2,0,0,1
HSR19,4,7,6,9,cue10,correct,0.139575234,46.4,-0.139592852,8.669,within,1,2,1,1,1
HSR19,4,8,9,4,cue20,correct,2.35786196,68.2,-2.255222051,13.651,across,2,3,1,1,1
HSR19,4,9,4,1,cue4,tooLong,1.226318832,143.2,99.27458547,6.12,within,1,2,0,0,1
HSR19,4,10,1,12,cue9,tooLong,3.137887119,75.6,8.694304909,1.69,across,2,3,0,0,1
HSR19,5,1,12,14,cue22,correct,0.624726852,42.9,-0.547966809,1.389,within,1,2,1,1,1
HSR19,5,2,14,10,cue7,correct,0.179874201,96,1.982910242,11.453,across,2,4,1,1,1
HSR19,5,3,10,13,cue6,incorrect,19.55608194,85,17.5389631,2.618,across,3,3,1,0,1
HSR19,5,4,13,11,cue12,correct,0.721306393,43.1,0.721575916,2.613,within,1,2,1,1,1
HSR19,5,5,11,5,cue15,correct,0.989765328,48.6,0.990375283,6.771,across,3,2,1,1,1
HSR19,5,6,5,15,cue11,tooLong,1.136516851,94,23.22375696,1.61,across,3,3,0,0,1
HSR19,5,7,15,1,cue4,tooLong,1.544206741,112.3,22.58411968,2.432,across,3,4,1,0,1
HSR19,5,8,1,8,cue18,incorrect,4.170936284,106.9,45.87397557,1.716,across,2,3,0,0,1
HSR19,5,9,8,4,cue20,tooLong,0.36676995,77.7,28.46491446,2.11,across,3,3,1,1,1
HSR19,5,10,4,12,cue9,correct,3.349623651,35.6,7.823887039,5.4,across,2,2,1,1,1
HSR19,6,1,12,14,cue22,correct,0.303815072,43.4,-0.047966809,5.46,within,1,2,1,1,1
HSR19,6,2,14,6,cue2,correct,3.565370018,72.1,1.385904455,14.21,across,3,3,1,1,1
HSR19,6,3,6,13,cue6,incorrect,21.92604201,21.8,-22.35794268,19.54,across,3,2,1,0,0
HSR19,6,4,13,11,cue12,correct,0.821164419,43.2,0.821575916,3.553,within,1,2,1,1,1
HSR19,6,5,11,5,cue15,correct,0.39013622,48,0.390375283,3.183,across,3,2,1,1,1
HSR19,6,6,5,12,cue9,correct,2.456645756,61,7.31718542,2.116,across,2,3,1,1,1
HSR19,6,7,12,10,cue7,tooLong,1.509417726,83.9,12.01099829,2.4,across,2,3,1,0,1
HSR19,6,8,10,14,cue22,correct,0.720101786,93.4,0.357210242,3.924,across,3,4,1,1,1
HSR19,6,9,14,6,cue2,correct,3.920508001,72.5,1.785904455,5.79,across,3,3,1,1,1
HSR19,6,10,6,8,cue18,tooLong,3.622576589,104.2,64.39890737,6.075,within,1,2,0,0,1
HSR19,7,1,8,13,cue6,correct,1.547809098,47.6,6.819713478,1.511,across,2,2,1,1,1
HSR19,7,2,13,6,cue2,tooLong,2.773577692,78.2,33.06775732,2.36,across,3,2,0,0,1
HSR19,7,3,6,12,cue9,correct,3.991916856,52.6,0.90827995,1.731,across,3,3,1,1,1
HSR19,7,4,12,4,cue20,correct,1.633159185,33.3,6.979087039,8.051,across,2,2,1,1,1
HSR19,7,5,4,15,cue11,correct,0.929783895,65.9,0.044518852,3.84,across,2,3,1,1,1
HSR19,7,6,15,5,cue15,tooLong,0.336468307,93.8,22.10285696,2.812,across,3,3,0,0,1
HSR19,7,7,5,2,cue3,correct,2.132200215,39.6,-2.132930793,2.31,within,1,2,1,1,1
HSR19,7,8,2,9,cue10,tooLong,0.197506218,146.1,54.25600149,3.359,across,2,4,0,0,1
HSR19,7,9,9,3,cue17,incorrect,4.904708926,189.9,124.8984421,1.36,across,3,3,0,0,1
HSR19,7,10,3,1,cue4,tooLong,1.277577247,62.8,12.24341151,7.36,within,1,2,1,0,1
HSR19,11,1,4,11,cue12,correct,1.102646432,56.7,4.411676901,0.856,across,2,3,1,1,1
HSR19,11,2,11,1,cue4,correct,1.42885985,68.3,2.671638004,2.251,across,3,3,1,1,1
HSR19,11,3,1,15,cue11,correct,0.639019584,92.1,3.305019683,4.869,across,2,4,1,1,1
HSR19,11,4,15,12,cue9,incorrect,4.298543455,44.3,-4.299659791,5.24,within,1,2,1,1,1
HSR19,11,5,12,7,cue19,incorrect,32.52349056,20,-15.05474485,8.88,across,2,2,0,0,0
HSR19,11,6,7,15,cue11,tooLong,0.121950216,63.3,14.74506671,1.349,across,2,2,1,1,1
HSR19,11,7,15,2,cue3,incorrect,21.98259745,148.6,72.37024902,3.178,across,2,3,0,0,0
HSR19,11,8,2,12,cue9,correct,1.728591648,45.1,1.908517203,1.596,across,2,2,1,1,1
HSR19,11,9,12,5,cue15,tooLong,1.572192057,87.2,34.97238542,5.06,across,3,3,1,0,1
HSR19,11,10,5,3,cue17,tooLong,1.395524274,90.8,47.29643457,3.95,within,1,2,0,0,1
HSR19,12,1,3,8,cue18,correct,3.51916968,45.6,6.336785265,4.454,across,3,2,1,1,1
HSR19,12,2,8,4,cue20,correct,2.265067572,54.6,5.364914463,3.43,across,3,3,1,1,1
HSR19,12,3,4,1,cue4,tooLong,1.964899235,120.6,76.67458547,1.996,within,1,2,0,0,1
HSR19,12,4,1,11,cue12,tooLong,0.571569625,73.6,8.892438004,1.43,across,3,3,1,1,1
HSR19,12,5,11,13,cue6,correct,0.621481144,43,0.621575916,2.67,within,1,2,1,1,1
HSR19,12,6,13,10,cue7,incorrect,39.11161547,20,-48.4352369,4.479,across,3,3,0,0,0
HSR19,12,7,10,14,cue22,correct,1.020091723,93.1,0.057210242,5.32,across,3,4,1,1,1
HSR19,12,8,14,6,cue2,correct,0.882923423,71.7,0.985904455,1.66,across,3,3,1,1,1
HSR19,12,9,6,9,cue10,correct,1.139430772,45.4,-1.139592852,7.24,within,1,2,1,1,1
HSR19,12,10,9,7,cue19,tooLong,1.346414685,142.7,96.17577945,1.32,within,1,2,0,0,1
HSR20,4,1,12,15,cue21,correct,1.068832834,43.8,1.02585497,1.31999993,within,1,2,1,1,1
HSR20,4,2,15,5,cue5,tooLong,1.073290694,102.15,34.46648789,1.77800012,across,3,3,0,0,1
HSR20,4,3,5,11,cue15,correct,0.900502011,44.9,1.821510592,1.05999995,across,3,2,1,1,1
HSR20,4,4,11,4,cue16,correct,0.772255421,55.65,7.383020373,1.68900013,across,2,3,1,1,1
HSR20,4,5,4,2,cue9,correct,0.888392678,47.05,-0.888484089,2.55900002,within,1,2,1,1,1
HSR20,4,6,2,9,cue22,tooLong,1.004317604,110.75,17.34727969,2.30699992,across,2,4,1,0,1
HSR20,4,7,9,7,cue12,tooLong,2.137406405,56.5,10.9378952,0.57299996,within,1,2,1,0,1
HSR20,4,8,7,3,cue4,correct,0.220985879,53.45,2.591586492,2.70499992,across,3,3,1,1,1
HSR20,4,9,3,15,cue21,incorrect,6.053394933,55,0.563585446,1.38900017,across,2,2,1,1,1
HSR20,4,10,15,10,cue14,incorrect,21.20659491,94.6,20.02699698,0.852,across,2,3,0,0,1
HSR20,5,1,10,14,cue19,correct,0.88380056,93.3,0.245978164,3.02999997,across,3,4,1,1,1
HSR20,5,2,14,6,cue13,tooLong,1.315310911,91.45,18.90436901,2.91300011,across,3,3,1,1,1
HSR20,5,3,6,8,cue11,incorrect,38.98095672,99.25,57.39622801,2.25,within,1,2,0,0,1
HSR20,5,4,8,2,cue9,correct,0.309843403,66.55,-0.130176682,2.55900002,across,3,3,1,1,1
HSR20,5,5,2,4,cue16,correct,1.88803766,46.05,-1.888484089,1.329,within,1,2,1,1,1
HSR20,5,6,4,1,cue8,correct,3.307616865,43.85,-3.309351763,0.57199978,within,1,2,1,1,1
HSR20,5,7,1,12,cue20,tooLong,2.381735822,86.45,23.33118263,0.66100001,across,2,3,1,0,1
HSR20,5,8,12,5,cue5,tooLong,0.847704293,70.65,16.61049408,1.06000018,across,3,3,1,1,1
HSR20,5,9,5,11,cue15,correct,2.09768379,46.1,3.021510592,1.67000007,across,3,2,1,1,1
HSR20,5,10,11,13,cue10,correct,2.804930043,39.4,-2.810762672,4.55000019,within,1,2,1,1,1
HSR20,6,1,13,7,cue12,correct,3.993479155,58.05,4.137734666,2.27699995,across,3,3,1,1,1
HSR20,6,2,7,9,cue22,correct,1.162100185,44.4,-1.162104796,1.1400001,within,1,2,1,1,1
HSR20,6,3,9,3,cue4,correct,1.592155698,69.3,1.773780241,2.81999993,across,3,3,1,1,1
HSR20,6,4,3,1,cue8,correct,2.141534106,45,2.142397368,4.81999993,within,1,2,1,1,1
HSR20,6,5,1,14,cue19,correct,0.837434553,76,2.466987605,3.15000009,across,2,3,1,1,1
HSR20,6,6,14,6,cue13,tooLong,0.329781109,89.6,17.05436901,2.02200008,across,3,3,0,0,1
HSR20,6,7,6,8,cue11,correct,1.644387005,43.5,1.646228015,1.9690001,within,1,2,1,1,1
HSR20,6,8,8,13,cue10,correct,2.657777483,41,-2.663115199,1.97499991,across,2,2,1,1,1
HSR20,6,9,13,10,cue14,tooLong,3.503538447,88.9,17.29473301,2.3900001,across,3,3,0,0,1
HSR20,6,10,10,2,cue9,incorrect,33.85338198,44.5,-29.59484341,1.44300008,across,2,3,1,1,0
HSR20,7,1,2,4,cue16,correct,2.357116861,45.6,-2.338484089,2.48800016,within,1,2,1,1,1
HSR20,7,2,4,11,cue15,incorrect,35.49320823,22.1,-26.16697963,2.58999991,across,2,3,1,0,0
HSR20,7,3,11,5,cue5,correct,1.198359643,42.8,-1.199289408,2.25,across,3,2,1,1,1
HSR20,7,4,5,3,cue4,correct,0.760382158,45.3,0.760992968,6.5999999,within,1,2,1,1,1
HSR20,7,5,3,9,cue22,tooLong,1.106014155,122.7,55.17378024,1,across,3,3,1,0,1
HSR20,7,6,9,7,cue12,correct,1.437839241,47,1.437895204,1.46000004,within,1,2,1,1,1
HSR20,7,7,7,12,cue20,correct,2.718811876,35.1,4.308475009,3.66599989,across,2,2,1,1,1
HSR20,7,8,12,15,cue21,tooLong,1.459749695,103.7,60.92585497,4.30999994,within,1,2,0,0,1
HSR20,7,9,15,1,cue8,tooLong,3.614874104,133.75,41.38419918,0.95399999,across,3,4,0,0,1
HSR20,7,10,1,14,cue19,correct,0.445153964,77.2,3.666987605,1.06900001,across,2,3,1,1,1
HSR20,11,1,14,6,cue13,tooLong,0.326872151,89.8,17.25436901,1.94199992,across,3,3,0,0,1
HSR20,11,2,6,8,cue11,correct,1.644387005,43.5,1.646228015,1.61400008,within,1,2,1,1,1
HSR20,11,3,8,13,cue10,correct,2.95604161,40.7,-2.963115199,3.66400004,across,2,2,1,1,1
HSR20,11,4,13,10,cue14,correct,1.691467681,73.4,1.794733007,2.35000014,across,3,3,1,1,1
HSR20,11,5,10,2,cue9,tooLong,1.35636553,83.2,9.105156595,1.92600012,across,2,3,1,1,1
HSR20,11,6,2,4,cue16,correct,1.838050257,46.1,-1.838484089,1.65100002,within,1,2,1,1,1
HSR20,11,7,4,11,cue15,correct,1.918533193,53,4.733020373,6.65499997,across,2,3,1,1,1
HSR20,11,8,11,5,cue5,correct,0.599037858,43.4,-0.599289408,2.60000014,across,3,2,1,1,1
HSR20,11,9,5,3,cue4,correct,1.559204165,46.1,1.560992968,9.79999996,within,1,2,1,1,1
HSR20,11,10,3,9,cue22,correct,1.306023841,66.4,-1.126219759,3.58599996,across,3,3,1,1,1
HSR20,12,1,9,7,cue12,correct,1.176806268,46.7,1.137895204,3.46700001,within,1,2,1,1,1
HSR20,12,2,7,12,cue20,correct,2.114227344,31.2,0.408475009,1.83999992,across,2,2,1,1,1
HSR20,12,3,12,15,cue21,correct,2.02505786,44.8,2.02585497,8.21000003,within,1,2,1,1,1
HSR20,12,4,15,1,cue8,tooLong,3.664721157,116.7,24.33419918,1.33999991,across,3,4,1,0,1
HSR20,12,5,1,11,cue15,tooLong,3.003049945,85.4,17.63922188,1.9979999,across,3,3,0,0,1
HSR20,12,6,11,6,cue13,correct,0.584590549,41.9,-0.584719458,1.08700013,across,2,2,1,1,1
HSR20,12,7,6,9,cue22,correct,0.202661291,43.3,-0.202647113,1.99399996,within,1,2,1,1,1
HSR20,12,8,9,3,cue4,correct,1.49256301,69.2,1.673780241,1.97000003,across,3,3,1,1,1
HSR20,12,9,3,8,cue11,tooLong,0.698538536,67.8,26.99632387,1.29200005,across,3,2,1,1,1
HSR20,12,10,8,10,cue14,correct,3.540338492,45.2,-3.542559548,2.87000013,within,1,2,1,1,1
HSR21,4,1,1,11,cue22,tooLong,0.805869815,135.3,70.37485588,23.106,across,3,3,0,0,1
HSR21,4,2,11,4,cue10,correct,1.541343491,56.7,5.508458749,27.779,across,2,3,1,1,1
HSR21,4,3,4,2,cue6,correct,1.915592601,46.7,-1.916442576,17.874,within,1,2,1,1,1
HSR21,4,4,2,8,cue19,correct,1.653347349,68.7,-1.475211967,28.216,across,3,3,1,1,1
HSR21,4,5,8,10,cue16,correct,3.603488088,41.9,-3.606720876,2.4,within,1,2,1,1,1
HSR21,4,6,10,7,cue4,correct,1.18448384,47.5,-1.184443231,14.54,within,1,2,1,1,1
HSR21,4,7,7,3,cue5,tooLong,0.780842786,63.2,15.77774727,6.37,across,3,3,1,1,1
HSR21,4,8,3,5,cue3,correct,0.134986185,41.9,0.13507174,0.967,within,1,2,1,1,1
HSR21,4,9,5,12,cue12,tooLong,0.17720534,64.2,13.13591254,38.216,across,2,3,1,1,1
