,X,run,trial,startID,goalID,cue,CWhead,CCWhead,feedbackType,goalError,pathDistance,shPathError,startNavTime,endNavTime,navTime,arrowsDispTime,selectTime,selectChoice,selectHead,RT,subID,trialTypeContext,trialTypeNumCon,trialTypeEdgeLen,maze,mazeOrder,landmarkID,goalLM,isCorrect,geCat,hubCat,goalCat,headingCat,newFeedbackType,shortestLen,relPathIneff,percIneff,startlandmark,neuralSimilarity_HPC_bilateral,stim1act_HPC_bilateral,stim2act_HPC_bilateral,V1_HPC_bilateral,IT_HPC_bilateral,neuralSimilarity_HPC_left,stim1act_HPC_left,stim2act_HPC_left,V1_HPC_left,IT_HPC_left,neuralSimilarity_HPC_right,stim1act_HPC_right,stim2act_HPC_right,V1_HPC_right,IT_HPC_right,startfractal,endfractal,neuralSimilarity_HPC_bilateral_fr,stim1act_HPC_bilateral_fr,stim2act_HPC_bilateral_fr,V1_HPC_bilateral_fr,IT_HPC_bilateral_fr
407,61,7,2,13,6,cue2,107.4586537,-72.54134629,tooLong,2.773577692,78.2,33.06775732,3427.5009999999997,3465.091,37.59,3425.1409999999996,3427.5009999999997,DOWN_SELECTION,107.4586537,2.36,19,across,3,2,2,1,5,landmark15B,1,correct,hub,hub,0,correctNonSP,45.13224268,0.732685888,73.26858883,3,0.28024313300000003,-0.030443913,-0.22037928,0.892124265,0.8083717709999999,0.282711597,-0.038371147,-0.248261045,0.892124265,0.8083717709999999,0.277774668,-0.022516678999999998,-0.19249751399999998,0.892124265,0.8083717709999999,m,f,0.09455060200000001,-0.0836107445,-0.026689050000000002,0.9006202209999999,0.982812102
408,62,7,3,6,12,cue9,76.99190909999999,256.9919091,correct,3.9919168560000005,52.6,0.90827995,3473.735,3530.362,56.626999999999995,3472.0040000000004,3473.735,DOWN_SELECTION,256.9919091,1.7309999999999999,19,across,3,3,3,2,10,landmark3B,1,correct,notHub,inbetween,1,correctSP,51.69172005,0.017571092,1.757109164,5,0.099882549,0.075795475,0.073971945,0.932525323,0.637700025,0.143717655,0.115666189,0.090203964,0.932525323,0.637700025,0.056047442999999995,0.035924761,0.057739925,0.932525323,0.637700025,f,l,-0.07729320975000001,-0.024192251,-0.10957486899999999,0.864934926,0.96514312
409,63,7,4,12,4,cue20,145.579687,-34.42031302,correct,1.633159185,33.3,6.9790870389999995,3545.4320000000002,3562.442,17.01,3537.381,3545.4320000000002,UP_SELECTION,-34.42031302,8.051,19,across,2,2,1,3,4,landmark8B,1,correct,notHub,inbetween,1,correctSP,26.32091296,0.265153684,26.5153684,10,0.172374148,0.032881295,0.083898171,0.878962617,0.550778859,0.179705403,-0.011233305,0.07519413900000001,0.878962617,0.550778859,0.165042893,0.076995895,0.092602202,0.878962617,0.550778859,l,d,0.07889507000000001,-0.09595089000000001,0.011200352000000004,0.894175787,0.7848764509999999
410,64,7,5,4,15,cue11,-88.71984845,91.28015155,correct,0.929783895,65.9,0.044518852000000005,3573.202,3608.742,35.54,3569.362,3573.202,UP_SELECTION,91.28015155,3.84,19,across,2,3,3,2,12,landmark13B,1,correct,notHub,withinComm,1,correctSP,65.85548115,0.0006760080000000001,0.06760083,4,0.135515722,-0.15634057699999998,-0.125078566,0.9105851079999999,0.501038513,0.077293824,-0.148145421,-0.13643892,0.9105851079999999,0.501038513,0.19373761899999997,-0.164535732,-0.113718212,0.9105851079999999,0.501038513,d,o,-0.0356084585,-0.23475267450000004,-0.0166187605,0.9206161690000001,0.875013845
411,65,7,6,15,5,cue15,-43.64169504,136.358305,tooLong,0.336468307,93.8,22.10285696,3618.54,3658.462,39.922,3615.728,3618.54,DOWN_SELECTION,-43.64169504,2.812,19,across,3,3,1,3,5,landmark15B,1,correct,hub,hub,0,correctNonSP,71.69714304,0.308280861,30.82808606,12,-0.022292151,-0.081299314,-0.22037928,0.924439094,0.496880971,-0.071036568,-0.087717696,-0.248261045,0.924439094,0.496880971,0.026452266000000002,-0.074880931,-0.19249751399999998,0.924439094,0.496880971,o,e,0.083039932,0.028896348000000002,0.0801145085,0.977616642,0.926009819
412,66,7,7,5,2,cue3,209.1245881,29.12458809,correct,2.132200215,39.6,-2.1329307930000003,3667.732,3682.2309999999998,14.499,3665.422,3667.732,UP_SELECTION,29.12458809,2.31,19,within,1,2,1,3,2,landmark10B,1,correct,notHub,withinComm,1,correctSP,41.73293079,0.0,0.0,5,0.059393250999999994,0.075795475,0.138625862,0.90218752,0.31403037100000003,0.170160647,0.115666189,0.1485515,0.90218752,0.31403037100000003,-0.051374144000000004,0.035924761,0.128700223,0.90218752,0.31403037100000003,e,b,0.007034655250000001,-0.1077751575,-0.200311936,0.960101448,0.868768137
413,67,7,8,2,9,cue10,76.50304961,256.5030496,tooLong,0.197506218,146.1,54.25600149,3692.502,3756.462,63.96,3689.143,3692.502,UP_SELECTION,256.5030496,3.359,19,across,2,4,2,1,8,landmark6B,1,correct,notHub,withinComm,0,correctNonSP,91.84399851,0.5907408470000001,59.07408472,2,0.17324210199999998,-0.041775492000000004,-0.110074757,0.916386915,0.7359103579999999,0.123419957,-0.05904611,-0.060258119000000006,0.916386915,0.7359103579999999,0.223064247,-0.024504872999999996,-0.159891395,0.916386915,0.7359103579999999,b,i,0.080773113,0.043079663500000004,0.10027431249999999,0.960462358,0.636189982
414,68,7,9,9,3,cue17,227.0730117,47.07301171,incorrect,4.9047089260000005,189.9,124.89844209999998,3764.792,3834.926,70.134,3763.4320000000002,3764.792,UP_SELECTION,227.0730117,1.36,19,across,3,3,1,3,3,landmark1B,1,correct,hub,hub,0,correctNonSP,65.00155790000001,1.921468441,192.14684409999998,8,0.14416895400000002,-0.09717163699999999,0.071509983,0.8690838670000001,0.8327201890000001,0.105097076,-0.20795049300000001,0.113378841,0.8690838670000001,0.8327201890000001,0.18324083300000002,0.013607218999999999,0.029641125,0.8690838670000001,0.8327201890000001,i,c,0.05396987375000001,-0.15907691,-0.1260596755,0.856443752,0.929128883
415,69,7,10,3,1,cue4,-47.035084399999995,132.96491559999998,tooLong,1.277577247,62.8,12.24341151,3855.732,3880.232,24.5,3848.3720000000003,3855.732,DOWN_SELECTION,132.96491559999998,7.36,19,within,1,2,1,3,1,landmark2B,1,correct,notHub,withinComm,0,correctSP,50.55658849,0.242172423,24.21724225,3,0.244210758,-0.030443913,-0.065914745,0.933264387,0.8210064140000001,0.11104972699999999,-0.038371147,-0.099801555,0.933264387,0.8210064140000001,0.377371788,-0.022516678999999998,-0.032027935,0.933264387,0.8210064140000001,c,a,0.03078341100000001,-0.1493933945,-0.1739641025,0.922706405,0.949595858
416,30,4,1,12,15,cue21,148.1546841,-31.84531589,correct,1.068832834,43.8,1.02585497,1183.6480000000001,1211.6680000000001,28.02000022,1182.328,1183.6480000000001,UP_SELECTION,148.1546841,1.31999993,20,within,1,2,3,2,12,landmark8B,1,correct,notHub,withinComm,1,correctSP,42.77414503,0.023983062000000003,2.398306196,10,0.036906083,0.137940616,0.15062937,0.928255547,0.765720062,0.042417851,0.125262953,0.10692376599999999,0.928255547,0.765720062,0.031394316,0.150618278,0.194334974,0.928255547,0.765720062,l,o,0.08503648674999999,-0.08111328,0.012657495999999999,0.921388993,0.820195867
417,31,4,2,15,5,cue5,-50.72381121,129.2761888,tooLong,1.073290694,102.15,34.46648789,1220.369,1260.49,40.12099981,1218.5910000000001,1220.369,DOWN_SELECTION,129.2761888,1.77800012,20,across,3,3,1,1,5,landmark17B,1,correct,hub,hub,0,correctNonSP,67.68351211,0.5092301920000001,50.92301924,12,0.043805845999999996,-0.08437676699999999,0.095129116,0.9154607779999999,0.636371689,0.19049971100000002,-0.062626476,0.11684799300000001,0.9154607779999999,0.636371689,-0.102888019,-0.106127057,0.073410239,0.9154607779999999,0.636371689,o,e,-0.003946991500000002,-0.1130176775,-0.024602436499999998,0.9630706490000001,0.8418854290000001
418,32,4,3,5,11,cue15,209.1245881,29.12458809,correct,0.9005020109999999,44.9,1.8215105919999999,1268.538,1301.528,32.99000001,1267.478,1268.538,DOWN_SELECTION,209.1245881,1.05999995,20,across,3,2,3,2,7,landmark4B,1,correct,hub,hub,1,correctSP,43.07848941,0.04228353,4.228352983,5,0.156212611,-0.171145937,-0.01990786,0.888145955,0.7015368009999999,0.252771053,-0.186423471,0.005618939,0.888145955,0.7015368009999999,0.05965417,-0.15586840300000002,-0.045434657999999996,0.888145955,0.7015368009999999,e,k,0.04901922025000001,0.022485053499999998,-0.13267080650000002,0.961244724,0.925733258
419,33,4,4,11,4,cue16,189.9919869,9.991986865,correct,0.7722554209999999,55.65,7.383020373,1310.198,1345.9620000000002,35.76399994,1308.509,1310.198,DOWN_SELECTION,9.991986865,1.68900013,20,across,2,3,1,1,4,landmark12B,1,correct,notHub,inbetween,1,correctSP,48.26697963,0.152962137,15.29621375,7,0.098870427,0.09506065400000001,-0.075345697,0.903836546,0.654733317,0.151170318,0.059055072,-0.088605768,0.903836546,0.654733317,0.046570537,0.131066235,-0.062085625,0.903836546,0.654733317,k,d,0.0641378755,0.027451394,-0.0768462725,0.869325639,0.972078223
420,34,4,5,4,2,cue9,268.7228977,88.72289775,correct,0.888392678,47.05,-0.8884840890000001,1355.501,1371.599,16.09800005,1352.942,1355.501,UP_SELECTION,268.7228977,2.55900002,20,within,1,2,1,1,2,landmark11B,1,correct,notHub,withinComm,1,correctSP,47.93848409,0.0,0.0,4,0.079787735,-0.005178564,-0.020622832,0.839013765,0.6442279329999999,0.122031691,-0.032232662,-0.031993189,0.839013765,0.6442279329999999,0.03754378,0.021875535,-0.009252475,0.839013765,0.6442279329999999,d,b,-0.13040570299999998,-0.006475457000000002,0.049619062500000005,0.9091045179999999,0.745327135
421,35,4,6,2,9,cue22,80.00899573,260.0089957,tooLong,1.0043176040000001,110.75,17.34727969,1380.878,1433.979,53.10100007,1378.5710000000001,1380.878,UP_SELECTION,80.00899573,2.30699992,20,across,2,4,2,3,8,landmark1B,1,correct,notHub,withinComm,0,correctSP,93.40272031,0.185725637,18.57256366,2,-0.152335565,-0.09879385,0.25635980199999997,0.933001357,0.8134502029999999,-0.067648053,-0.118418995,0.280466906,0.933001357,0.8134502029999999,-0.23702307600000003,-0.079168704,0.23225269699999998,0.933001357,0.8134502029999999,b,i,0.05722336950000001,-0.05485713699999999,-0.11090854,0.900768224,0.7864476779999999
422,36,4,7,9,7,cue12,227.0730117,47.07301171,tooLong,2.137406405,56.5,10.9378952,1441.5420000000001,1464.1889999999999,22.64700007,1440.969,1441.5420000000001,UP_SELECTION,47.07301171,0.57299996,20,within,1,2,2,3,6,landmark10B,1,correct,notHub,inbetween,0,correctSP,45.56210479999999,0.240065626,24.00656259,8,-0.045016312999999995,-0.017884416,-0.18668875399999998,0.9350767059999999,0.791357086,-0.062774292,-0.050507459000000005,-0.14773345599999999,0.9350767059999999,0.791357086,-0.027258334,0.014738628,-0.22564405199999998,0.9350767059999999,0.791357086,i,g,0.054783358500000004,0.0620684515,-0.021862513999999996,0.9127114559999999,0.915102392
423,37,4,8,7,3,cue4,32.57951117,212.57951119999998,correct,0.220985879,53.45,2.591586492,1473.858,1511.388,37.52999997,1471.1529999999998,1473.858,UP_SELECTION,32.57951117,2.70499992,20,across,3,3,1,1,3,landmark6B,1,correct,hub,hub,1,correctSP,50.85841351,0.050956888,5.095688821,6,0.055437574,0.013201451000000001,-0.132082562,0.916386915,0.7359103579999999,0.044609987000000004,-0.041000421,-0.063518438,0.916386915,0.7359103579999999,0.066265161,0.067403323,-0.200646685,0.916386915,0.7359103579999999,g,c,0.0013353014999999968,-0.0664730115,0.0991811105,0.921572009,0.8940287029999999
424,38,4,9,3,15,cue21,-42.4850836,137.5149164,incorrect,6.053394933,55.0,0.563585446,1519.7279999999998,1566.398,46.66999984,1518.339,1519.7279999999998,DOWN_SELECTION,137.5149164,1.38900017,20,across,2,2,3,2,12,landmark8B,1,correct,notHub,withinComm,0,correctSP,54.43641455,0.010353096,1.0353096370000001,3,-0.038714721,-0.176783629,0.15062937,0.90936535,0.653497087,-0.081745875,-0.226071717,0.10692376599999999,0.90936535,0.653497087,0.004316433,-0.127495541,0.194334974,0.90936535,0.653497087,c,o,-0.013413037,-0.103551063,0.012657495999999999,0.873497582,0.774735855
425,40,5,1,10,14,cue19,192.3821459,12.38214594,correct,0.88380056,93.3,0.24597816399999997,1643.289,1701.517,58.22800017,1640.259,1643.289,UP_SELECTION,192.3821459,3.02999997,20,across,3,4,3,2,11,landmark7B,1,correct,notHub,withinComm,1,correctSP,93.05402184,0.0026433909999999997,0.264339101,9,-0.1644296,-0.094163444,-0.04008865,0.878498483,0.513595695,-0.281392157,-0.026881201,-0.106116427,0.878498483,0.513595695,-0.04746704400000001,-0.161445686,0.025939128,0.878498483,0.513595695,j,n,0.03850570975,-0.29295596150000003,0.063424339,0.922160768,0.859833008
426,41,5,2,14,6,cue13,-16.27368179,163.72631819999998,tooLong,1.3153109109999999,91.45,18.90436901,1711.392,1751.3929999999998,40.00099993,1708.479,1711.392,DOWN_SELECTION,-16.27368179,2.91300011,20,across,3,3,2,3,5,landmark17B,1,correct,hub,hub,0,correctNonSP,72.54563099,0.26058590600000003,26.05859064,11,-0.008102124,0.05558479,0.095129116,0.8696607059999999,0.653287531,-0.07278814900000001,0.108311701,0.11684799300000001,0.8696607059999999,0.653287531,0.056583901,0.00285788,0.073410239,0.8696607059999999,0.653287531,n,f,-0.035558735,-0.09695087699999999,0.08667628299999999,0.9230834790000001,0.922159152
427,43,5,4,8,2,cue9,-10.21847865,169.7815213,correct,0.309843403,66.55,-0.130176682,1832.639,1869.6689999999999,37.02999997,1830.08,1832.639,UP_SELECTION,-10.21847865,2.55900002,20,across,3,3,1,1,2,landmark11B,1,correct,notHub,withinComm,1,correctSP,66.68017668,0.0,0.0,7,0.062678042,0.09506065400000001,-0.020622832,0.921324135,0.790359582,0.113851329,0.059055072,-0.031993189,0.921324135,0.790359582,0.011504756000000001,0.131066235,-0.009252475,0.921324135,0.790359582,h,b,0.16021996375,-0.0068508135000000005,0.049619062500000005,0.7942552740000001,0.7847725640000001
428,44,5,5,2,4,cue16,80.00899573,260.0089957,correct,1.88803766,46.05,-1.888484089,1877.9489999999998,1894.149,16.20000005,1876.62,1877.9489999999998,DOWN_SELECTION,260.0089957,1.329,20,within,1,2,1,1,4,landmark12B,1,correct,notHub,inbetween,1,correctSP,47.93848409,0.0,0.0,2,0.079787735,-0.09879385,-0.075345697,0.839013765,0.6442279329999999,0.122031691,-0.118418995,-0.088605768,0.839013765,0.6442279329999999,0.03754378,-0.079168704,-0.062085625,0.839013765,0.6442279329999999,b,d,-0.13040570299999998,-0.05485713699999999,-0.0768462725,0.9091045179999999,0.745327135
429,45,5,6,4,1,cue8,268.7228977,88.72289775,correct,3.307616865,43.85,-3.309351763,1901.691,1916.7479999999998,15.05700016,1901.119,1901.691,UP_SELECTION,88.72289775,0.57199978,20,within,1,2,1,1,1,landmark14B,1,correct,notHub,withinComm,1,correctSP,47.15935176,0.0,0.0,4,-0.15400457,-0.005178564,0.0010374310000000001,0.890083462,0.43703488700000004,-0.170724076,-0.032232662,0.033923417000000004,0.890083462,0.43703488700000004,-0.137285064,0.021875535,-0.031848555,0.890083462,0.43703488700000004,d,a,-0.08176908075000001,-0.006475457000000002,-0.12265767150000001,0.9455485659999999,0.907973438
430,46,5,7,1,12,cue20,100.4796382,-79.52036184,tooLong,2.381735822,86.45,23.33118263,1924.37,1964.349,39.9790001,1923.7089999999998,1924.37,DOWN_SELECTION,100.4796382,0.66100001,20,across,2,3,3,2,10,landmark5B,1,correct,notHub,inbetween,0,correctNonSP,63.11881737,0.369639096,36.96390965,1,-0.051880612,0.151089807,0.071849411,0.872825243,0.7406877740000001,-0.051274433,0.169082208,0.087407383,0.872825243,0.7406877740000001,-0.05248679,0.133097406,0.056291439000000006,0.872825243,0.7406877740000001,a,l,0.06286983674999999,-0.0015768384999999998,-0.16229897999999998,0.916626035,0.7704019870000001
431,47,5,8,12,5,cue5,148.1546841,-31.84531589,tooLong,0.8477042929999999,70.65,16.61049408,1972.379,2008.889,36.50999999,1971.319,1972.379,DOWN_SELECTION,-31.84531589,1.06000018,20,across,3,3,1,1,5,landmark17B,1,correct,hub,hub,0,correctSP,54.03950592,0.307376868,30.73768681,10,-0.05230666900000001,0.137940616,0.095129116,0.886243294,0.801206594,-0.059817987,0.125262953,0.11684799300000001,0.886243294,0.801206594,-0.044795351,0.150618278,0.073410239,0.886243294,0.801206594,l,e,0.01918599474999999,-0.08111328,-0.024602436499999998,0.926041553,0.834987432
432,48,5,9,5,11,cue15,209.1245881,29.12458809,correct,2.09768379,46.1,3.021510592,2017.499,2050.839,33.33999992,2015.829,2017.499,DOWN_SELECTION,209.1245881,1.67000007,20,across,3,2,3,2,7,landmark4B,1,correct,hub,hub,1,correctSP,43.07848941,0.07013966,7.013965981,5,0.156212611,-0.171145937,-0.01990786,0.888145955,0.7015368009999999,0.252771053,-0.186423471,0.005618939,0.888145955,0.7015368009999999,0.05965417,-0.15586840300000002,-0.045434657999999996,0.888145955,0.7015368009999999,e,k,0.04901922025000001,0.022485053499999998,-0.13267080650000002,0.961244724,0.925733258
433,49,5,10,11,13,cue10,189.9919869,9.991986865,correct,2.804930043,39.4,-2.810762672,2062.359,2099.589,37.22999978,2057.8089999999997,2062.359,DOWN_SELECTION,9.991986865,4.55000019,20,within,1,2,3,2,3,landmark6B,1,correct,hub,hub,1,correctSP,42.21076267,0.0,0.0,7,-0.07280115200000001,0.09506065400000001,-0.132082562,0.8999852840000001,0.7321545490000001,-0.08471403699999999,0.059055072,-0.063518438,0.8999852840000001,0.7321545490000001,-0.060888267,0.131066235,-0.200646685,0.8999852840000001,0.7321545490000001,k,m,0.05027746525,0.027451394,0.07250313050000001,0.880027158,0.73261499
434,50,6,1,13,7,cue12,93.56578328,-86.43421672,correct,3.993479155,58.05,4.137734666,2124.749,2153.8779999999997,29.12899995,2122.472,2124.749,UP_SELECTION,93.56578328,2.27699995,20,across,3,3,2,3,6,landmark10B,1,correct,notHub,inbetween,1,correctSP,53.91226533,0.076749412,7.674941204,3,0.055437574,-0.176783629,-0.18668875399999998,0.916386915,0.7359103579999999,0.044609987000000004,-0.226071717,-0.14773345599999999,0.916386915,0.7359103579999999,0.066265161,-0.127495541,-0.22564405199999998,0.916386915,0.7359103579999999,m,g,0.012536809750000003,-0.20359124850000002,-0.021862513999999996,0.900906254,0.814591582
435,51,6,2,7,9,cue22,32.57951117,212.57951119999998,correct,1.162100185,44.4,-1.162104796,2161.979,2177.919,15.94000006,2160.839,2161.979,UP_SELECTION,212.57951119999998,1.1400001,20,within,1,2,2,3,8,landmark1B,1,correct,notHub,withinComm,1,correctSP,45.56210479999999,0.0,0.0,6,-0.045016312999999995,0.013201451000000001,0.25635980199999997,0.9350767059999999,0.791357086,-0.062774292,-0.041000421,0.280466906,0.9350767059999999,0.791357086,-0.027258334,0.067403323,0.23225269699999998,0.9350767059999999,0.791357086,g,i,0.054783358500000004,-0.0664730115,-0.11090854,0.9127114559999999,0.915102392
436,52,6,3,9,3,cue4,227.0730117,47.07301171,correct,1.5921556980000002,69.3,1.7737802409999999,2187.709,2228.99,41.2809999,2184.889,2187.709,DOWN_SELECTION,227.0730117,2.81999993,20,across,3,3,1,1,3,landmark6B,1,correct,hub,hub,1,correctSP,67.52621976,0.026268022000000002,2.626802222,8,-0.04382608599999999,-0.017884416,-0.132082562,0.8690838670000001,0.8327201890000001,-0.031737097,-0.050507459000000005,-0.063518438,0.8690838670000001,0.8327201890000001,-0.055915075,0.014738628,-0.200646685,0.8690838670000001,0.8327201890000001,i,c,0.07517143300000001,0.0620684515,0.0991811105,0.9651805170000001,0.88303199
437,53,6,4,3,1,cue8,-42.4850836,137.5149164,correct,2.141534106,45.0,2.142397368,2240.7889999999998,2257.429,16.64000011,2235.969,2240.7889999999998,UP_SELECTION,-42.4850836,4.81999993,20,within,1,2,1,1,1,landmark14B,1,correct,notHub,withinComm,1,correctSP,42.85760263,0.049988736,4.998873564,3,-0.130229803,-0.176783629,0.0010374310000000001,0.86120308,0.615104338,-0.19939643199999998,-0.226071717,0.033923417000000004,0.86120308,0.615104338,-0.061063175,-0.127495541,-0.031848555,0.86120308,0.615104338,c,a,0.008917650499999997,-0.103551063,-0.12265767150000001,0.881085958,0.699294662
438,54,6,5,1,14,cue19,100.4796382,-79.52036184,correct,0.8374345529999999,76.0,2.466987605,2267.553,2301.359,33.806,2264.403,2267.553,UP_SELECTION,100.4796382,3.15000009,20,across,2,3,3,2,11,landmark7B,1,correct,notHub,withinComm,1,correctSP,73.53301239,0.033549389,3.354938857,1,0.023159084,0.151089807,-0.04008865,0.8731353740000001,0.470622859,-0.00336165,0.169082208,-0.106116427,0.8731353740000001,0.470622859,0.049679818,0.133097406,0.025939128,0.8731353740000001,0.470622859,a,n,0.18596955974999999,-0.0015768384999999998,0.063424339,0.90354354,0.9696298259999999
439,55,6,6,14,6,cue13,-16.27368179,163.72631819999998,tooLong,0.32978110899999996,89.6,17.05436901,2310.321,2392.78,82.45900011,2308.299,2310.321,DOWN_SELECTION,-16.27368179,2.02200008,20,across,3,3,2,3,5,landmark17B,1,correct,hub,hub,0,correctSP,72.54563099,0.235084715,23.50847153,11,-0.008102124,0.05558479,0.095129116,0.8696607059999999,0.653287531,-0.07278814900000001,0.108311701,0.11684799300000001,0.8696607059999999,0.653287531,0.056583901,0.00285788,0.073410239,0.8696607059999999,0.653287531,n,f,-0.035558735,-0.09695087699999999,0.08667628299999999,0.9230834790000001,0.922159152
440,56,6,7,6,8,cue11,86.15194237,266.1519424,correct,1.644387005,43.5,1.646228015,2401.709,2425.769,24.05999994,2399.74,2401.709,DOWN_SELECTION,266.1519424,1.9690001,20,within,1,2,2,3,7,landmark4B,1,correct,hub,hub,1,correctSP,41.85377199,0.039332847000000004,3.933284711,5,0.156212611,-0.171145937,-0.01990786,0.888145955,0.7015368009999999,0.252771053,-0.186423471,0.005618939,0.888145955,0.7015368009999999,0.05965417,-0.15586840300000002,-0.045434657999999996,0.888145955,0.7015368009999999,f,h,0.06251584025000001,-0.0465369415,-0.0418676575,0.88138586,0.806817509
441,57,6,8,8,13,cue10,-10.21847865,169.7815213,correct,2.6577774830000003,41.0,-2.663115199,2434.7039999999997,2454.909,20.20500016,2432.729,2434.7039999999997,DOWN_SELECTION,-10.21847865,1.97499991,20,across,2,2,3,2,3,landmark6B,1,correct,hub,hub,1,correctSP,43.6631152,0.0,0.0,7,-0.07280115200000001,0.09506065400000001,-0.132082562,0.8999852840000001,0.7321545490000001,-0.08471403699999999,0.059055072,-0.063518438,0.8999852840000001,0.7321545490000001,-0.060888267,0.131066235,-0.200646685,0.8999852840000001,0.7321545490000001,h,m,0.1020535005,-0.0068508135000000005,0.07250313050000001,0.87202383,0.708669291
442,58,6,9,13,10,cue14,93.56578328,-86.43421672,tooLong,3.503538447,88.9,17.29473301,2464.229,2529.0589999999997,64.82999993,2461.839,2464.229,DOWN_SELECTION,93.56578328,2.3900001,20,across,3,3,2,3,9,landmark18B,1,correct,notHub,withinComm,0,correctSP,71.60526699,0.241528783,24.15287832,3,0.086023217,-0.176783629,-0.17997759300000002,0.925818303,0.77777223,0.07354619700000001,-0.226071717,-0.180818352,0.925818303,0.77777223,0.098500238,-0.127495541,-0.179136834,0.925818303,0.77777223,m,j,0.009565575750000003,-0.20359124850000002,-0.13561761,0.875633146,0.839855218
443,60,7,1,2,4,cue16,80.00899573,260.0089957,correct,2.3571168609999997,45.6,-2.338484089,2600.234,2616.868,16.63399982,2597.746,2600.234,DOWN_SELECTION,260.0089957,2.48800016,20,within,1,2,1,1,4,landmark12B,1,correct,notHub,inbetween,1,correctSP,47.93848409,0.0,0.0,2,0.079787735,-0.09879385,-0.075345697,0.839013765,0.6442279329999999,0.122031691,-0.118418995,-0.088605768,0.839013765,0.6442279329999999,0.03754378,-0.079168704,-0.062085625,0.839013765,0.6442279329999999,b,d,-0.13040570299999998,-0.05485713699999999,-0.0768462725,0.9091045179999999,0.745327135
444,62,7,3,11,5,cue5,189.9919869,9.991986865,correct,1.1983596429999999,42.8,-1.199289408,2677.4179999999997,2713.3179999999998,35.89999986,2675.1679999999997,2677.4179999999997,DOWN_SELECTION,9.991986865,2.25,20,across,3,2,1,1,5,landmark17B,1,correct,hub,hub,1,correctSP,43.99928941,0.0,0.0,7,0.156212611,0.09506065400000001,0.095129116,0.888145955,0.7015368009999999,0.252771053,0.059055072,0.11684799300000001,0.888145955,0.7015368009999999,0.05965417,0.131066235,0.073410239,0.888145955,0.7015368009999999,k,e,0.04901922025000001,0.027451394,-0.024602436499999998,0.961244724,0.925733258
445,63,7,4,5,3,cue4,209.1245881,29.12458809,correct,0.760382158,45.3,0.7609929679999999,2726.888,2755.639,28.75100017,2720.288,2726.888,DOWN_SELECTION,209.1245881,6.599999900000001,20,within,1,2,1,1,3,landmark6B,1,correct,hub,hub,1,correctSP,44.53900703,0.017085989,1.7085988630000002,5,-0.010618346,-0.171145937,-0.132082562,0.906084969,0.612311053,-0.006397343000000001,-0.186423471,-0.063518438,0.906084969,0.612311053,-0.014839348999999998,-0.15586840300000002,-0.200646685,0.906084969,0.612311053,e,c,0.018049445749999997,0.022485053499999998,0.0991811105,0.964676515,0.873591393
446,64,7,5,3,9,cue22,-42.4850836,137.5149164,tooLong,1.106014155,122.7,55.17378024,2763.618,2827.908,64.28999996,2762.618,2763.618,DOWN_SELECTION,137.5149164,1.0,20,across,3,3,2,3,8,landmark1B,1,correct,notHub,withinComm,0,correctNonSP,67.52621976,0.817071953,81.70719528,3,-0.04382608599999999,-0.176783629,0.25635980199999997,0.8690838670000001,0.8327201890000001,-0.031737097,-0.226071717,0.280466906,0.8690838670000001,0.8327201890000001,-0.055915075,-0.127495541,0.23225269699999998,0.8690838670000001,0.8327201890000001,c,i,0.07517143300000001,-0.103551063,-0.11090854,0.9651805170000001,0.88303199
447,65,7,6,9,7,cue12,227.0730117,47.07301171,correct,1.437839241,47.0,1.4378952040000001,2836.348,2855.8979999999997,19.54999995,2834.888,2836.348,DOWN_SELECTION,227.0730117,1.46000004,20,within,1,2,2,3,6,landmark10B,1,correct,notHub,inbetween,1,correctSP,45.56210479999999,0.031559016,3.1559016210000004,8,-0.045016312999999995,-0.017884416,-0.18668875399999998,0.9350767059999999,0.791357086,-0.062774292,-0.050507459000000005,-0.14773345599999999,0.9350767059999999,0.791357086,-0.027258334,0.014738628,-0.22564405199999998,0.9350767059999999,0.791357086,i,g,0.054783358500000004,0.0620684515,-0.021862513999999996,0.9127114559999999,0.915102392
448,66,7,7,7,12,cue20,32.57951117,212.57951119999998,correct,2.718811876,35.1,4.3084750089999995,2866.548,2887.778,21.23000002,2862.882,2866.548,UP_SELECTION,32.57951117,3.66599989,20,across,2,2,3,2,10,landmark5B,1,correct,notHub,inbetween,1,correctSP,30.79152499,0.139924054,13.99240541,6,-0.046953787999999996,0.013201451000000001,0.071849411,0.9447483440000001,0.834677825,-0.102350345,-0.041000421,0.087407383,0.9447483440000001,0.834677825,0.008442768,0.067403323,0.056291439000000006,0.9447483440000001,0.834677825,g,l,0.074994055,-0.0664730115,-0.16229897999999998,0.9101088620000001,0.86509445
449,67,7,8,12,15,cue21,148.1546841,-31.84531589,tooLong,1.459749695,103.7,60.92585497,2899.0879999999997,3005.777,106.68900009999999,2894.778,2899.0879999999997,DOWN_SELECTION,148.1546841,4.30999994,20,within,1,2,3,2,12,landmark8B,1,correct,notHub,withinComm,0,correctNonSP,42.77414503,1.4243617240000002,142.4361724,10,0.036906083,0.137940616,0.15062937,0.928255547,0.765720062,0.042417851,0.125262953,0.10692376599999999,0.928255547,0.765720062,0.031394316,0.150618278,0.194334974,0.928255547,0.765720062,l,o,0.08503648674999999,-0.08111328,0.012657495999999999,0.921388993,0.820195867
